MEA_DDHR,PLANT,LOC,X24H_TMA,X24H_COND_LOC,X24H_COND_LOC_PROB,X48H_TMA,X48H_COND_LOC,X48H_COND_LOC_PROB
2019-10-15 22:30,2,2,2019-10-16 22:30,,,2019-10-17 22:30,,
2019-10-16 0:00,1,2,2019-10-17 0:00,,,2019-10-18 0:00,,
2019-10-16 10:30,1,2,2019-10-17 10:30,,,2019-10-18 10:30,,
2019-10-16 14:00,2,1,2019-10-17 14:00,,,2019-10-18 14:00,,
2019-10-16 14:30,2,1,2019-10-17 14:30,,,2019-10-18 14:30,,
2019-10-16 17:30,2,3,2019-10-17 17:30,,,2019-10-18 17:30,,
2019-10-16 18:00,1,3,2019-10-17 18:00,,,2019-10-18 18:00,,
2019-10-16 20:30,1,3,2019-10-17 20:30,,,2019-10-18 20:30,,
2019-10-16 21:00,1,3,2019-10-17 21:00,,,2019-10-18 21:00,,
2019-10-16 23:00,1,2,2019-10-17 23:00,,,2019-10-18 23:00,,
2019-10-17 2:00,1,3,2019-10-18 2:00,,,2019-10-19 2:00,,
2019-10-17 3:00,1,3,2019-10-18 3:00,,,2019-10-19 3:00,,
2019-10-17 8:30,1,3,2019-10-18 8:30,,,2019-10-19 8:30,,
2019-10-17 12:00,2,1,2019-10-18 12:00,,,2019-10-19 12:00,,
2019-10-17 23:30,2,1,2019-10-18 23:30,,,2019-10-19 23:30,,
2019-10-18 2:30,2,3,2019-10-19 2:30,,,2019-10-20 2:30,,
2019-10-18 7:00,2,3,2019-10-19 7:00,,,2019-10-20 7:00,,
2019-10-19 0:30,1,2,2019-10-20 0:30,,,2019-10-21 0:30,,
2019-10-19 3:00,1,2,2019-10-20 3:00,,,2019-10-21 3:00,,
2019-10-19 3:00,2,1,2019-10-20 3:00,,,2019-10-21 3:00,,
2019-10-19 3:30,2,2,2019-10-20 3:30,,,2019-10-21 3:30,,
2019-10-19 3:30,1,3,2019-10-20 3:30,,,2019-10-21 3:30,,
2019-10-19 6:30,1,2,2019-10-20 6:30,,,2019-10-21 6:30,,
2019-10-20 1:30,2,2,2019-10-21 1:30,,,2019-10-22 1:30,,
2019-10-20 4:30,2,1,2019-10-21 4:30,,,2019-10-22 4:30,,
2019-10-20 4:30,1,2,2019-10-21 4:30,,,2019-10-22 4:30,,
2019-10-20 6:00,1,2,2019-10-21 6:00,,,2019-10-22 6:00,,
2019-10-21 1:00,2,3,2019-10-22 1:00,,,2019-10-23 1:00,,
2019-10-21 4:00,2,3,2019-10-22 4:00,,,2019-10-23 4:00,,
2019-10-21 12:00,1,2,2019-10-22 12:00,,,2019-10-23 12:00,,
2019-10-21 20:00,2,1,2019-10-22 20:00,,,2019-10-23 20:00,,
2019-10-21 21:00,1,2,2019-10-22 21:00,,,2019-10-23 21:00,,
2019-10-22 7:00,2,1,2019-10-23 7:00,,,2019-10-24 7:00,,
2019-10-22 8:30,1,2,2019-10-23 8:30,,,2019-10-24 8:30,,
2019-10-22 11:30,2,1,2019-10-23 11:30,,,2019-10-24 11:30,,
2019-10-22 14:00,2,3,2019-10-23 14:00,,,2019-10-24 14:00,,
2019-10-22 18:30,1,2,2019-10-23 18:30,,,2019-10-24 18:30,,
2019-10-23 10:00,1,2,2019-10-24 10:00,,,2019-10-25 10:00,,
2019-10-23 12:00,2,1,2019-10-24 12:00,,,2019-10-25 12:00,,
2019-10-24 2:30,1,3,2019-10-25 2:30,,,2019-10-26 2:30,,
2019-10-24 4:30,1,2,2019-10-25 4:30,,,2019-10-26 4:30,,
2019-10-24 8:30,2,1,2019-10-25 8:30,,,2019-10-26 8:30,,
2019-10-24 8:30,2,3,2019-10-25 8:30,,,2019-10-26 8:30,,
2019-10-24 20:00,2,3,2019-10-25 20:00,,,2019-10-26 20:00,,
2019-10-24 23:30,1,2,2019-10-25 23:30,,,2019-10-26 23:30,,
2019-10-24 23:30,2,3,2019-10-25 23:30,,,2019-10-26 23:30,,
2019-10-25 3:30,1,3,2019-10-26 3:30,,,2019-10-27 3:30,,
2019-10-25 5:00,1,2,2019-10-26 5:00,,,2019-10-27 5:00,,
2019-10-26 6:00,1,2,2019-10-27 6:00,,,2019-10-28 6:00,,
2019-10-26 6:30,2,1,2019-10-27 6:30,,,2019-10-28 6:30,,
2019-10-26 8:30,1,3,2019-10-27 8:30,,,2019-10-28 8:30,,
2019-10-26 14:00,1,3,2019-10-27 14:00,,,2019-10-28 14:00,,
2019-10-26 20:00,2,1,2019-10-27 20:00,,,2019-10-28 20:00,,
2019-10-26 22:30,1,2,2019-10-27 22:30,,,2019-10-28 22:30,,
2019-10-26 23:00,1,3,2019-10-27 23:00,,,2019-10-28 23:00,,
2019-10-27 10:00,2,3,2019-10-28 10:00,,,2019-10-29 10:00,,
2019-10-27 19:30,1,2,2019-10-28 19:30,,,2019-10-29 19:30,,
2019-10-28 1:30,2,1,2019-10-29 1:30,,,2019-10-30 1:30,,
2019-10-28 5:00,2,1,2019-10-29 5:00,,,2019-10-30 5:00,,
2019-10-28 7:00,1,3,2019-10-29 7:00,,,2019-10-30 7:00,,
2019-10-28 7:00,1,2,2019-10-29 7:00,,,2019-10-30 7:00,,
2019-10-28 10:00,1,2,2019-10-29 10:00,,,2019-10-30 10:00,,
2019-10-28 12:00,2,3,2019-10-29 12:00,,,2019-10-30 12:00,,
2019-10-28 18:30,1,3,2019-10-29 18:30,,,2019-10-30 18:30,,
2019-10-28 20:00,2,3,2019-10-29 20:00,,,2019-10-30 20:00,,
2019-10-28 21:30,2,3,2019-10-29 21:30,,,2019-10-30 21:30,,
2019-10-29 5:30,1,3,2019-10-30 5:30,,,2019-10-31 5:30,,
2019-10-29 10:00,2,1,2019-10-30 10:00,,,2019-10-31 10:00,,
2019-10-29 20:00,1,2,2019-10-30 20:00,,,2019-10-31 20:00,,
2019-10-30 5:00,1,2,2019-10-31 5:00,,,2019-11-01 5:00,,
2019-10-30 20:00,1,3,2019-10-31 20:00,,,2019-11-01 20:00,,
2019-10-30 20:30,1,3,2019-10-31 20:30,,,2019-11-01 20:30,,
2019-10-31 0:00,1,2,2019-11-01 0:00,,,2019-11-02 0:00,,
2019-10-31 4:30,1,2,2019-11-01 4:30,,,2019-11-02 4:30,,
2019-10-31 8:30,1,3,2019-11-01 8:30,,,2019-11-02 8:30,,
2019-10-31 12:00,2,1,2019-11-01 12:00,,,2019-11-02 12:00,,
2019-10-31 22:00,2,1,2019-11-01 22:00,,,2019-11-02 22:00,,
2019-10-31 23:00,2,1,2019-11-01 23:00,,,2019-11-02 23:00,,
2019-11-01 0:30,2,2,2019-11-02 0:30,,,2019-11-03 0:30,,
2019-11-01 0:30,2,1,2019-11-02 0:30,,,2019-11-03 0:30,,
2019-11-01 3:30,2,2,2019-11-02 3:30,,,2019-11-03 3:30,,
2019-11-01 4:30,2,1,2019-11-02 4:30,,,2019-11-03 4:30,,
2019-11-01 17:30,2,1,2019-11-02 17:30,,,2019-11-03 17:30,,
2019-11-01 19:00,2,1,2019-11-02 19:00,,,2019-11-03 19:00,,
2019-11-02 1:30,2,2,2019-11-03 1:30,,,2019-11-04 1:30,,
2019-11-02 2:00,2,2,2019-11-03 2:00,,,2019-11-04 2:00,,
2019-11-02 4:00,1,3,2019-11-03 4:00,,,2019-11-04 4:00,,
2019-11-02 8:30,2,2,2019-11-03 8:30,,,2019-11-04 8:30,,
2019-11-02 12:00,1,2,2019-11-03 12:00,,,2019-11-04 12:00,,
2019-11-02 14:00,2,1,2019-11-03 14:00,,,2019-11-04 14:00,,
2019-11-02 16:00,1,2,2019-11-03 16:00,,,2019-11-04 16:00,,
2019-11-02 16:30,2,1,2019-11-03 16:30,,,2019-11-04 16:30,,
2019-11-02 21:00,2,2,2019-11-03 21:00,,,2019-11-04 21:00,,
2019-11-02 22:30,1,2,2019-11-03 22:30,,,2019-11-04 22:30,,
2019-11-03 1:30,2,2,2019-11-04 1:30,,,2019-11-05 1:30,,
2019-11-03 8:30,1,3,2019-11-04 8:30,,,2019-11-05 8:30,,
2019-11-03 11:30,1,3,2019-11-04 11:30,,,2019-11-05 11:30,,
2019-11-03 22:00,2,2,2019-11-04 22:00,,,2019-11-05 22:00,,
2019-11-04 1:00,2,1,2019-11-05 1:00,,,2019-11-06 1:00,,
2019-11-04 3:30,2,1,2019-11-05 3:30,,,2019-11-06 3:30,,
2019-11-04 5:00,2,1,2019-11-05 5:00,,,2019-11-06 5:00,,
2019-11-04 6:00,1,2,2019-11-05 6:00,,,2019-11-06 6:00,,
2019-11-04 6:00,2,2,2019-11-05 6:00,,,2019-11-06 6:00,,
2019-11-04 7:00,1,2,2019-11-05 7:00,,,2019-11-06 7:00,,
2019-11-04 11:30,2,2,2019-11-05 11:30,,,2019-11-06 11:30,,
2019-11-04 13:30,1,2,2019-11-05 13:30,,,2019-11-06 13:30,,
2019-11-04 16:30,2,2,2019-11-05 16:30,,,2019-11-06 16:30,,
2019-11-05 1:00,1,3,2019-11-06 1:00,,,2019-11-07 1:00,,
2019-11-05 2:00,2,1,2019-11-06 2:00,,,2019-11-07 2:00,,
2019-11-05 4:00,2,1,2019-11-06 4:00,,,2019-11-07 4:00,,
2019-11-05 12:00,2,2,2019-11-06 12:00,,,2019-11-07 12:00,,
2019-11-05 14:30,1,2,2019-11-06 14:30,,,2019-11-07 14:30,,
2019-11-05 18:00,2,1,2019-11-06 18:00,,,2019-11-07 18:00,,
2019-11-05 19:30,2,2,2019-11-06 19:30,,,2019-11-07 19:30,,
2019-11-05 20:30,1,3,2019-11-06 20:30,,,2019-11-07 20:30,,
2019-11-06 0:00,2,1,2019-11-07 0:00,,,2019-11-08 0:00,,
2019-11-06 4:00,2,2,2019-11-07 4:00,,,2019-11-08 4:00,,
2019-11-06 6:30,2,2,2019-11-07 6:30,,,2019-11-08 6:30,,
2019-11-06 7:30,2,2,2019-11-07 7:30,,,2019-11-08 7:30,,
2019-11-06 12:00,2,1,2019-11-07 12:00,,,2019-11-08 12:00,,
2019-11-06 12:30,2,2,2019-11-07 12:30,,,2019-11-08 12:30,,
2019-11-06 13:00,1,2,2019-11-07 13:00,,,2019-11-08 13:00,,
2019-11-06 15:30,2,2,2019-11-07 15:30,,,2019-11-08 15:30,,
2019-11-06 18:00,2,1,2019-11-07 18:00,,,2019-11-08 18:00,,
2019-11-07 3:00,2,2,2019-11-08 3:00,,,2019-11-09 3:00,,
2019-11-07 20:30,2,2,2019-11-08 20:30,,,2019-11-09 20:30,,
2019-11-07 21:00,1,3,2019-11-08 21:00,,,2019-11-09 21:00,,
2019-11-07 22:00,1,2,2019-11-08 22:00,,,2019-11-09 22:00,,
2019-11-08 2:00,2,1,2019-11-09 2:00,,,2019-11-10 2:00,,
2019-11-08 3:30,2,1,2019-11-09 3:30,,,2019-11-10 3:30,,
2019-11-08 7:00,1,2,2019-11-09 7:00,,,2019-11-10 7:00,,
2019-11-08 9:30,2,1,2019-11-09 9:30,,,2019-11-10 9:30,,
2019-11-08 11:30,1,2,2019-11-09 11:30,,,2019-11-10 11:30,,
2019-11-09 0:30,2,1,2019-11-10 0:30,,,2019-11-11 0:30,,
2019-11-09 1:30,1,3,2019-11-10 1:30,,,2019-11-11 1:30,,
2019-11-09 4:00,1,2,2019-11-10 4:00,,,2019-11-11 4:00,,
2019-11-09 6:30,1,3,2019-11-10 6:30,,,2019-11-11 6:30,,
2019-11-09 7:30,1,3,2019-11-10 7:30,,,2019-11-11 7:30,,
2019-11-09 7:30,1,2,2019-11-10 7:30,,,2019-11-11 7:30,,
2019-11-09 9:30,2,1,2019-11-10 9:30,,,2019-11-11 9:30,,
2019-11-09 10:30,2,2,2019-11-10 10:30,,,2019-11-11 10:30,,
2019-11-09 13:00,1,3,2019-11-10 13:00,,,2019-11-11 13:00,,
2019-11-09 15:00,1,2,2019-11-10 15:00,,,2019-11-11 15:00,,
2019-11-09 16:30,1,3,2019-11-10 16:30,,,2019-11-11 16:30,,
2019-11-09 19:30,2,1,2019-11-10 19:30,,,2019-11-11 19:30,,
2019-11-09 21:00,1,3,2019-11-10 21:00,,,2019-11-11 21:00,,
2019-11-09 22:00,2,2,2019-11-10 22:00,,,2019-11-11 22:00,,
2019-11-10 10:00,2,1,2019-11-11 10:00,,,2019-11-12 10:00,,
2019-11-10 11:30,1,2,2019-11-11 11:30,,,2019-11-12 11:30,,
2019-11-10 13:30,1,2,2019-11-11 13:30,,,2019-11-12 13:30,,
2019-11-10 15:00,1,2,2019-11-11 15:00,,,2019-11-12 15:00,,
2019-11-11 8:30,1,3,2019-11-12 8:30,,,2019-11-13 8:30,,
2019-11-11 9:30,1,2,2019-11-12 9:30,,,2019-11-13 9:30,,
2019-11-11 14:00,1,2,2019-11-12 14:00,,,2019-11-13 14:00,,
2019-11-11 14:30,1,2,2019-11-12 14:30,,,2019-11-13 14:30,,
2019-11-11 18:00,1,3,2019-11-12 18:00,,,2019-11-13 18:00,,
2019-11-12 2:30,1,2,2019-11-13 2:30,,,2019-11-14 2:30,,
2019-11-12 5:00,2,2,2019-11-13 5:00,,,2019-11-14 5:00,,
2019-11-12 9:30,1,3,2019-11-13 9:30,,,2019-11-14 9:30,,
2019-11-12 13:30,1,3,2019-11-13 13:30,,,2019-11-14 13:30,,
2019-11-12 23:30,2,2,2019-11-13 23:30,,,2019-11-14 23:30,,
2019-11-12 23:30,1,3,2019-11-13 23:30,,,2019-11-14 23:30,,
2019-11-13 0:30,2,1,2019-11-14 0:30,,,2019-11-15 0:30,,
2019-11-13 5:00,1,2,2019-11-14 5:00,,,2019-11-15 5:00,,
2019-11-13 11:00,1,2,2019-11-14 11:00,,,2019-11-15 11:00,,
2019-11-13 12:30,1,2,2019-11-14 12:30,,,2019-11-15 12:30,,
2019-11-13 17:00,2,2,2019-11-14 17:00,,,2019-11-15 17:00,,
2019-11-14 4:00,2,2,2019-11-15 4:00,,,2019-11-16 4:00,,
2019-11-14 9:00,1,2,2019-11-15 9:00,,,2019-11-16 9:00,,
2019-11-14 16:00,1,3,2019-11-15 16:00,,,2019-11-16 16:00,,
2019-11-14 21:00,1,3,2019-11-15 21:00,,,2019-11-16 21:00,,
2019-11-14 21:30,1,3,2019-11-15 21:30,,,2019-11-16 21:30,,
2019-11-14 23:30,1,2,2019-11-15 23:30,,,2019-11-16 23:30,,
2019-11-15 10:00,1,3,2019-11-16 10:00,,,2019-11-17 10:00,,
2019-11-15 10:00,1,2,2019-11-16 10:00,,,2019-11-17 10:00,,
2019-11-15 10:30,1,2,2019-11-16 10:30,,,2019-11-17 10:30,,
2019-11-15 15:30,2,1,2019-11-16 15:30,,,2019-11-17 15:30,,
2019-11-15 16:00,1,2,2019-11-16 16:00,,,2019-11-17 16:00,,
2019-11-15 19:00,1,2,2019-11-16 19:00,,,2019-11-17 19:00,,
2019-11-15 19:30,1,2,2019-11-16 19:30,,,2019-11-17 19:30,,
2019-11-15 19:30,1,3,2019-11-16 19:30,,,2019-11-17 19:30,,
2019-11-15 20:00,1,2,2019-11-16 20:00,,,2019-11-17 20:00,,
2019-11-15 20:00,1,3,2019-11-16 20:00,,,2019-11-17 20:00,,
2019-11-15 20:30,1,3,2019-11-16 20:30,,,2019-11-17 20:30,,
2019-11-15 21:00,1,2,2019-11-16 21:00,,,2019-11-17 21:00,,
2019-11-15 21:00,1,3,2019-11-16 21:00,,,2019-11-17 21:00,,
2019-11-15 21:30,1,2,2019-11-16 21:30,,,2019-11-17 21:30,,
2019-11-15 21:30,1,3,2019-11-16 21:30,,,2019-11-17 21:30,,
2019-11-15 22:30,1,2,2019-11-16 22:30,,,2019-11-17 22:30,,
2019-11-15 22:30,1,3,2019-11-16 22:30,,,2019-11-17 22:30,,
2019-11-15 23:00,2,1,2019-11-16 23:00,,,2019-11-17 23:00,,
2019-11-15 23:00,1,2,2019-11-16 23:00,,,2019-11-17 23:00,,
2019-11-15 23:00,2,2,2019-11-16 23:00,,,2019-11-17 23:00,,
2019-11-15 23:00,1,3,2019-11-16 23:00,,,2019-11-17 23:00,,
2019-11-15 23:30,2,1,2019-11-16 23:30,,,2019-11-17 23:30,,
2019-11-15 23:30,1,2,2019-11-16 23:30,,,2019-11-17 23:30,,
2019-11-15 23:30,2,2,2019-11-16 23:30,,,2019-11-17 23:30,,
2019-11-15 23:30,1,3,2019-11-16 23:30,,,2019-11-17 23:30,,
2019-11-16 0:00,2,1,2019-11-17 0:00,,,2019-11-18 0:00,,
2019-11-16 0:00,2,2,2019-11-17 0:00,,,2019-11-18 0:00,,
2019-11-16 0:30,2,1,2019-11-17 0:30,,,2019-11-18 0:30,,
2019-11-16 0:30,2,2,2019-11-17 0:30,,,2019-11-18 0:30,,
2019-11-16 1:00,2,1,2019-11-17 1:00,,,2019-11-18 1:00,,
2019-11-16 1:00,2,2,2019-11-17 1:00,,,2019-11-18 1:00,,
2019-11-16 1:00,1,3,2019-11-17 1:00,,,2019-11-18 1:00,,
2019-11-16 1:30,2,1,2019-11-17 1:30,,,2019-11-18 1:30,,
2019-11-16 1:30,1,2,2019-11-17 1:30,,,2019-11-18 1:30,,
2019-11-16 1:30,2,2,2019-11-17 1:30,,,2019-11-18 1:30,,
2019-11-16 2:00,2,1,2019-11-17 2:00,,,2019-11-18 2:00,,
2019-11-16 2:00,2,2,2019-11-17 2:00,,,2019-11-18 2:00,,
2019-11-16 2:00,1,3,2019-11-17 2:00,,,2019-11-18 2:00,,
2019-11-16 2:30,1,2,2019-11-17 2:30,,,2019-11-18 2:30,,
2019-11-16 2:30,1,3,2019-11-17 2:30,,,2019-11-18 2:30,,
2019-11-16 3:30,1,3,2019-11-17 3:30,,,2019-11-18 3:30,,
2019-11-16 3:30,2,2,2019-11-17 3:30,,,2019-11-18 3:30,,
2019-11-16 4:00,1,2,2019-11-17 4:00,,,2019-11-18 4:00,,
2019-11-16 11:30,1,3,2019-11-17 11:30,,,2019-11-18 11:30,,
2019-11-16 14:00,1,2,2019-11-17 14:00,,,2019-11-18 14:00,,
2019-11-16 19:30,1,3,2019-11-17 19:30,,,2019-11-18 19:30,,
2019-11-16 20:00,1,2,2019-11-17 20:00,,,2019-11-18 20:00,,
2019-11-16 21:30,1,2,2019-11-17 21:30,,,2019-11-18 21:30,,
2019-11-16 22:00,1,2,2019-11-17 22:00,,,2019-11-18 22:00,,
2019-11-16 22:00,1,3,2019-11-17 22:00,,,2019-11-18 22:00,,
2019-11-16 22:30,1,2,2019-11-17 22:30,,,2019-11-18 22:30,,
2019-11-16 22:30,1,3,2019-11-17 22:30,,,2019-11-18 22:30,,
2019-11-16 23:00,2,1,2019-11-17 23:00,,,2019-11-18 23:00,,
2019-11-16 23:00,2,2,2019-11-17 23:00,,,2019-11-18 23:00,,
2019-11-16 23:30,2,1,2019-11-17 23:30,,,2019-11-18 23:30,,
2019-11-16 23:30,1,2,2019-11-17 23:30,,,2019-11-18 23:30,,
2019-11-16 23:30,2,2,2019-11-17 23:30,,,2019-11-18 23:30,,
2019-11-16 23:30,1,3,2019-11-17 23:30,,,2019-11-18 23:30,,
2019-11-17 0:00,2,1,2019-11-18 0:00,,,2019-11-19 0:00,,
2019-11-17 0:00,1,2,2019-11-18 0:00,,,2019-11-19 0:00,,
2019-11-17 0:00,2,2,2019-11-18 0:00,,,2019-11-19 0:00,,
2019-11-17 0:00,1,3,2019-11-18 0:00,,,2019-11-19 0:00,,
2019-11-17 0:30,2,1,2019-11-18 0:30,,,2019-11-19 0:30,,
2019-11-17 0:30,1,2,2019-11-18 0:30,,,2019-11-19 0:30,,
2019-11-17 0:30,2,2,2019-11-18 0:30,,,2019-11-19 0:30,,
2019-11-17 0:30,1,3,2019-11-18 0:30,,,2019-11-19 0:30,,
2019-11-17 1:00,2,1,2019-11-18 1:00,,,2019-11-19 1:00,,
2019-11-17 1:00,1,2,2019-11-18 1:00,,,2019-11-19 1:00,,
2019-11-17 1:00,2,2,2019-11-18 1:00,,,2019-11-19 1:00,,
2019-11-17 1:00,1,3,2019-11-18 1:00,,,2019-11-19 1:00,,
2019-11-17 1:30,2,1,2019-11-18 1:30,,,2019-11-19 1:30,,
2019-11-17 1:30,1,2,2019-11-18 1:30,,,2019-11-19 1:30,,
2019-11-17 1:30,2,2,2019-11-18 1:30,,,2019-11-19 1:30,,
2019-11-17 1:30,1,3,2019-11-18 1:30,,,2019-11-19 1:30,,
2019-11-17 2:00,2,1,2019-11-18 2:00,,,2019-11-19 2:00,,
2019-11-17 2:00,1,2,2019-11-18 2:00,,,2019-11-19 2:00,,
2019-11-17 2:00,2,2,2019-11-18 2:00,,,2019-11-19 2:00,,
2019-11-17 2:00,1,3,2019-11-18 2:00,,,2019-11-19 2:00,,
2019-11-17 2:30,1,3,2019-11-18 2:30,,,2019-11-19 2:30,,
2019-11-17 2:30,2,1,2019-11-18 2:30,,,2019-11-19 2:30,,
2019-11-17 3:00,1,2,2019-11-18 3:00,,,2019-11-19 3:00,,
2019-11-17 3:00,1,3,2019-11-18 3:00,,,2019-11-19 3:00,,
2019-11-17 3:30,1,2,2019-11-18 3:30,,,2019-11-19 3:30,,
2019-11-17 3:30,1,3,2019-11-18 3:30,,,2019-11-19 3:30,,
2019-11-17 4:00,1,2,2019-11-18 4:00,,,2019-11-19 4:00,,
2019-11-17 4:30,1,3,2019-11-18 4:30,,,2019-11-19 4:30,,
2019-11-17 9:00,2,2,2019-11-18 9:00,,,2019-11-19 9:00,,
2019-11-17 20:00,2,2,2019-11-18 20:00,,,2019-11-19 20:00,,
2019-11-17 20:30,1,3,2019-11-18 20:30,,,2019-11-19 20:30,,
2019-11-17 20:30,2,1,2019-11-18 20:30,,,2019-11-19 20:30,,
2019-11-17 22:30,1,3,2019-11-18 22:30,,,2019-11-19 22:30,,
2019-11-18 2:00,2,2,2019-11-19 2:00,,,2019-11-20 2:00,,
2019-11-18 4:00,2,2,2019-11-19 4:00,,,2019-11-20 4:00,,
2019-11-18 10:00,2,1,2019-11-19 10:00,,,2019-11-20 10:00,,
2019-11-18 11:00,1,3,2019-11-19 11:00,,,2019-11-20 11:00,,
2019-11-18 11:30,1,2,2019-11-19 11:30,,,2019-11-20 11:30,,
2019-11-18 14:30,2,2,2019-11-19 14:30,,,2019-11-20 14:30,,
2019-11-18 18:00,1,3,2019-11-19 18:00,,,2019-11-20 18:00,,
2019-11-18 22:00,1,3,2019-11-19 22:00,,,2019-11-20 22:00,,
2019-11-19 2:00,1,3,2019-11-20 2:00,,,2019-11-21 2:00,,
2019-11-19 3:30,2,1,2019-11-20 3:30,,,2019-11-21 3:30,,
2019-11-19 3:30,1,3,2019-11-20 3:30,,,2019-11-21 3:30,,
2019-11-19 21:30,2,1,2019-11-20 21:30,,,2019-11-21 21:30,,
2019-11-19 22:00,1,2,2019-11-20 22:00,,,2019-11-21 22:00,,
2019-11-20 3:00,1,2,2019-11-21 3:00,,,2019-11-22 3:00,,
2019-11-20 7:00,2,1,2019-11-21 7:00,,,2019-11-22 7:00,,
2019-11-20 8:30,1,3,2019-11-21 8:30,,,2019-11-22 8:30,,
2019-11-20 9:00,2,1,2019-11-21 9:00,,,2019-11-22 9:00,,
2019-11-20 20:00,1,3,2019-11-21 20:00,,,2019-11-22 20:00,,
2019-11-20 23:30,1,2,2019-11-21 23:30,,,2019-11-22 23:30,,
2019-11-21 0:00,2,1,2019-11-22 0:00,,,2019-11-23 0:00,,
2019-11-21 5:00,2,1,2019-11-22 5:00,,,2019-11-23 5:00,,
2019-11-21 7:30,1,3,2019-11-22 7:30,,,2019-11-23 7:30,,
2019-11-21 10:00,2,1,2019-11-22 10:00,,,2019-11-23 10:00,,
2019-11-21 16:00,1,2,2019-11-22 16:00,,,2019-11-23 16:00,,
2019-11-21 17:00,1,3,2019-11-22 17:00,,,2019-11-23 17:00,,
2019-11-21 18:00,2,2,2019-11-22 18:00,,,2019-11-23 18:00,,
2019-11-21 20:30,1,3,2019-11-22 20:30,,,2019-11-23 20:30,,
2019-11-21 20:30,1,2,2019-11-22 20:30,,,2019-11-23 20:30,,
2019-11-22 3:30,1,3,2019-11-23 3:30,,,2019-11-24 3:30,,
2019-11-22 5:30,2,1,2019-11-23 5:30,,,2019-11-24 5:30,,
2019-11-22 7:00,2,1,2019-11-23 7:00,,,2019-11-24 7:00,,
2019-11-22 14:00,2,2,2019-11-23 14:00,,,2019-11-24 14:00,,
2019-11-22 14:30,1,2,2019-11-23 14:30,,,2019-11-24 14:30,,
2019-11-22 14:30,2,2,2019-11-23 14:30,,,2019-11-24 14:30,,
2019-11-22 15:00,2,1,2019-11-23 15:00,,,2019-11-24 15:00,,
2019-11-22 15:00,1,2,2019-11-23 15:00,,,2019-11-24 15:00,,
2019-11-22 15:00,2,2,2019-11-23 15:00,,,2019-11-24 15:00,,
2019-11-22 15:30,2,1,2019-11-23 15:30,,,2019-11-24 15:30,,
2019-11-22 15:30,1,2,2019-11-23 15:30,,,2019-11-24 15:30,,
2019-11-22 15:30,2,2,2019-11-23 15:30,,,2019-11-24 15:30,,
2019-11-22 16:00,2,1,2019-11-23 16:00,,,2019-11-24 16:00,,
2019-11-22 16:00,1,2,2019-11-23 16:00,,,2019-11-24 16:00,,
2019-11-22 16:00,2,2,2019-11-23 16:00,,,2019-11-24 16:00,,
2019-11-22 16:00,1,3,2019-11-23 16:00,,,2019-11-24 16:00,,
2019-11-22 16:30,1,2,2019-11-23 16:30,,,2019-11-24 16:30,,
2019-11-22 16:30,2,2,2019-11-23 16:30,,,2019-11-24 16:30,,
2019-11-22 17:00,1,2,2019-11-23 17:00,,,2019-11-24 17:00,,
2019-11-22 17:00,1,3,2019-11-23 17:00,,,2019-11-24 17:00,,
2019-11-22 18:30,2,1,2019-11-23 18:30,,,2019-11-24 18:30,,
2019-11-22 21:00,1,2,2019-11-23 21:00,,,2019-11-24 21:00,,
2019-11-23 0:30,2,2,2019-11-24 0:30,,,2019-11-25 0:30,,
2019-11-23 4:30,2,1,2019-11-24 4:30,,,2019-11-25 4:30,,
2019-11-23 5:30,2,1,2019-11-24 5:30,,,2019-11-25 5:30,,
2019-11-23 10:00,2,1,2019-11-24 10:00,,,2019-11-25 10:00,,
2019-11-23 14:00,2,2,2019-11-24 14:00,,,2019-11-25 14:00,,
2019-11-23 14:30,1,2,2019-11-24 14:30,,,2019-11-25 14:30,,
2019-11-23 14:30,2,2,2019-11-24 14:30,,,2019-11-25 14:30,,
2019-11-23 15:00,2,1,2019-11-24 15:00,,,2019-11-25 15:00,,
2019-11-23 15:00,1,2,2019-11-24 15:00,,,2019-11-25 15:00,,
2019-11-23 15:00,2,2,2019-11-24 15:00,,,2019-11-25 15:00,,
2019-11-23 15:30,2,1,2019-11-24 15:30,,,2019-11-25 15:30,,
2019-11-23 15:30,1,2,2019-11-24 15:30,,,2019-11-25 15:30,,
2019-11-23 15:30,2,2,2019-11-24 15:30,,,2019-11-25 15:30,,
2019-11-23 16:00,2,1,2019-11-24 16:00,,,2019-11-25 16:00,,
2019-11-23 16:00,1,2,2019-11-24 16:00,,,2019-11-25 16:00,,
2019-11-23 16:00,2,2,2019-11-24 16:00,,,2019-11-25 16:00,,
2019-11-23 16:00,1,3,2019-11-24 16:00,,,2019-11-25 16:00,,
2019-11-23 16:30,1,2,2019-11-24 16:30,,,2019-11-25 16:30,,
2019-11-23 16:30,2,2,2019-11-24 16:30,,,2019-11-25 16:30,,
2019-11-23 17:00,1,2,2019-11-24 17:00,,,2019-11-25 17:00,,
2019-11-23 23:00,1,3,2019-11-24 23:00,,,2019-11-25 23:00,,
2019-11-24 3:00,1,3,2019-11-25 3:00,,,2019-11-26 3:00,,
2019-11-24 15:00,2,2,2019-11-25 15:00,,,2019-11-26 15:00,,
2019-11-24 17:00,1,2,2019-11-25 17:00,,,2019-11-26 17:00,,
2019-11-24 17:30,2,2,2019-11-25 17:30,,,2019-11-26 17:30,,
